시간대그룹,기상조건,기상조건_평균출발건수,기상조건_평균도착건수,기상조건_평균총이용건수,기상조건_평균순유출량,표본수,시간대_평균출발건수,시간대_평균도착건수,시간대_평균총이용건수,시간대_평균순유출량,대여수요_날씨보정계수,반납수요_날씨보정계수,총이용_날씨보정계수
야간,고온_비없음_보통_강풍_눈없음,6.625550660792952,5.268722466960353,11.8942731277533,1.356828193832599,227,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.48897732917082,1.321861760364749,1.410014643562435
야간,고온_비없음_보통_보통_눈없음,5.997770345596432,5.680044593088072,11.6778149386845,0.3177257525083612,897,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.347894616973211,1.425057742527355,1.384354461302633
야간,고온_비없음_보통_약풍_눈없음,5.435589519650655,5.288209606986899,10.72379912663756,0.1473799126637555,1832,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.221554249570812,1.326750859265194,1.271260012341514
야간,고온_약한비_높음_강풍_눈없음,3.08125,2.6125,5.69375,0.46875,160,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.6924573715294032,0.655446148588888,0.6749694403814371
야간,고온_약한비_높음_보통_눈없음,8.45945945945946,8.882882882882884,17.34234234234234,-0.4234234234234234,111,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.901116450095528,2.228612966105931,2.055859689258241
야간,고온_약한비_높음_약풍_눈없음,3.466666666666667,2.244444444444444,5.711111111111111,1.222222222222222,90,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.7790730670892002,0.5631052504623302,0.6770275250270691
야간,고온_약한비_보통_보통_눈없음,3.268041237113402,3.453608247422681,6.721649484536083,-0.1855670103092784,97,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.7344354547995929,0.8664705165580919,0.7968224792127324
야간,저온_강한비_높음_강풍_눈없음,1.181818181818182,0.8181818181818182,2.0,0.3636363636363636,22,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.2655930910531364,0.2052723910326226,0.2370913511767946
야간,저온_강한비_높음_강풍_눈있음,1.082191780821918,1.082191780821918,2.164383561643836,0.0,73,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.2432037893837466,0.2715094487174263,0.2565783115474901
야간,저온_강한비_높음_약풍_눈없음,1.653061224489796,0.8775510204081632,2.530612244897959,0.7755102040816326,49,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3714967725719695,0.2201674398150351,0.2999931382236993
