대여소_ID,대여소명,시간대,시간대그룹,평일주말,월,계절,기본예상대여수요,기본예상반납수요,평균총이용건수,평균순유출량,표본수
ST-296, 초원아파트 앞,16,낮시간,평일,12,겨울,1.733333333333333,1.333333333333333,3.066666666666667,0.4,15
ST-296, 초원아파트 앞,17,퇴근시간,주말,1,겨울,3.5,0.75,4.25,2.75,4
ST-296, 초원아파트 앞,17,퇴근시간,주말,2,겨울,2.0,0.8333333333333334,2.833333333333333,1.166666666666667,6
ST-296, 초원아파트 앞,17,퇴근시간,주말,3,봄,12.75,13.75,26.5,-1.0,8
ST-296, 초원아파트 앞,17,퇴근시간,주말,4,봄,24.66666666666667,41.33333333333334,66.0,-16.66666666666667,3
ST-296, 초원아파트 앞,17,퇴근시간,주말,5,봄,17.22222222222222,15.22222222222222,32.44444444444444,2.0,9
ST-296, 초원아파트 앞,17,퇴근시간,주말,6,여름,11.33333333333333,12.77777777777778,24.11111111111111,-1.444444444444444,9
ST-296, 초원아파트 앞,17,퇴근시간,주말,7,여름,5.0,5.5,10.5,-0.5,6
ST-296, 초원아파트 앞,17,퇴근시간,주말,8,여름,4.3,4.9,9.2,-0.6,10
ST-296, 초원아파트 앞,17,퇴근시간,주말,9,가을,10.57142857142857,11.14285714285714,21.71428571428572,-0.5714285714285714,7
ST-296, 초원아파트 앞,17,퇴근시간,주말,10,가을,8.125,7.875,16.0,0.25,8
ST-296, 초원아파트 앞,17,퇴근시간,주말,11,가을,5.0,5.3,10.3,-0.3,10
ST-296, 초원아파트 앞,17,퇴근시간,주말,12,겨울,1.6,0.6,2.2,1.0,5
ST-296, 초원아파트 앞,17,퇴근시간,평일,1,겨울,3.846153846153846,0.7692307692307693,4.615384615384615,3.076923076923077,13
ST-296, 초원아파트 앞,17,퇴근시간,평일,2,겨울,4.157894736842105,1.631578947368421,5.789473684210527,2.526315789473684,19
ST-296, 초원아파트 앞,17,퇴근시간,평일,3,봄,7.523809523809524,3.238095238095238,10.76190476190476,4.285714285714286,21
ST-296, 초원아파트 앞,17,퇴근시간,평일,4,봄,10.41666666666667,7.583333333333333,18.0,2.833333333333333,12
ST-296, 초원아파트 앞,17,퇴근시간,평일,5,봄,10.4,5.75,16.15,4.65,20
ST-296, 초원아파트 앞,17,퇴근시간,평일,6,여름,9.777777777777779,6.111111111111111,15.88888888888889,3.666666666666667,18
ST-296, 초원아파트 앞,17,퇴근시간,평일,7,여름,6.105263157894737,3.0,9.105263157894736,3.105263157894737,19
ST-296, 초원아파트 앞,17,퇴근시간,평일,8,여름,6.157894736842105,2.526315789473684,8.68421052631579,3.631578947368421,19
ST-296, 초원아파트 앞,17,퇴근시간,평일,9,가을,9.75,4.75,14.5,5.0,20
ST-296, 초원아파트 앞,17,퇴근시간,평일,10,가을,10.75,5.9,16.65,4.85,20
ST-296, 초원아파트 앞,17,퇴근시간,평일,11,가을,7.947368421052632,2.578947368421053,10.52631578947368,5.368421052631579,19
ST-296, 초원아파트 앞,17,퇴근시간,평일,12,겨울,4.058823529411764,0.9411764705882353,5.0,3.117647058823529,17
ST-296, 초원아파트 앞,18,퇴근시간,주말,1,겨울,2.8,1.2,4.0,1.6,5
ST-296, 초원아파트 앞,18,퇴근시간,주말,2,겨울,2.5,0.5,3.0,2.0,6
ST-296, 초원아파트 앞,18,퇴근시간,주말,3,봄,9.222222222222221,10.11111111111111,19.33333333333333,-0.8888888888888888,9
ST-296, 초원아파트 앞,18,퇴근시간,주말,4,봄,32.33333333333334,38.66666666666666,71.0,-6.333333333333333,3
ST-296, 초원아파트 앞,18,퇴근시간,주말,5,봄,16.33333333333333,15.22222222222222,31.55555555555556,1.111111111111111,9
ST-296, 초원아파트 앞,18,퇴근시간,주말,6,여름,8.444444444444445,10.0,18.44444444444444,-1.555555555555556,9
ST-296, 초원아파트 앞,18,퇴근시간,주말,7,여름,7.0,6.125,13.125,0.875,8
ST-296, 초원아파트 앞,18,퇴근시간,주말,8,여름,8.7,6.9,15.6,1.8,10
ST-296, 초원아파트 앞,18,퇴근시간,주말,9,가을,12.83333333333333,13.66666666666667,26.5,-0.8333333333333334,6
ST-296, 초원아파트 앞,18,퇴근시간,주말,10,가을,7.0,6.5,13.5,0.5,8
ST-296, 초원아파트 앞,18,퇴근시간,주말,11,가을,3.666666666666667,3.444444444444445,7.111111111111111,0.2222222222222222,9
ST-296, 초원아파트 앞,18,퇴근시간,주말,12,겨울,2.0,0.75,2.75,1.25,4
ST-296, 초원아파트 앞,18,퇴근시간,평일,1,겨울,4.454545454545454,1.454545454545455,5.909090909090909,3.0,11
ST-296, 초원아파트 앞,18,퇴근시간,평일,2,겨울,5.388888888888889,1.555555555555556,6.944444444444445,3.833333333333333,18
ST-296, 초원아파트 앞,18,퇴근시간,평일,3,봄,11.75,4.4,16.15,7.35,20
ST-296, 초원아파트 앞,18,퇴근시간,평일,4,봄,19.66666666666667,7.166666666666667,26.83333333333333,12.5,12
ST-296, 초원아파트 앞,18,퇴근시간,평일,5,봄,13.55,5.6,19.15,7.95,20
ST-296, 초원아파트 앞,18,퇴근시간,평일,6,여름,14.1,7.3,21.4,6.8,20
ST-296, 초원아파트 앞,18,퇴근시간,평일,7,여름,6.95,5.25,12.2,1.7,20
ST-296, 초원아파트 앞,18,퇴근시간,평일,8,여름,9.68421052631579,5.210526315789473,14.89473684210526,4.473684210526316,19
ST-296, 초원아파트 앞,18,퇴근시간,평일,9,가을,7.0,3.0,10.0,4.0,20
ST-296, 초원아파트 앞,18,퇴근시간,평일,10,가을,9.45,5.5,14.95,3.95,20
ST-296, 초원아파트 앞,18,퇴근시간,평일,11,가을,7.631578947368421,2.105263157894737,9.736842105263158,5.526315789473684,19
ST-296, 초원아파트 앞,18,퇴근시간,평일,12,겨울,4.8,0.9,5.7,3.9,20
ST-296, 초원아파트 앞,19,퇴근시간,주말,1,겨울,2.2,1.0,3.2,1.2,5
ST-296, 초원아파트 앞,19,퇴근시간,주말,2,겨울,1.285714285714286,1.285714285714286,2.571428571428572,0.0,7
ST-296, 초원아파트 앞,19,퇴근시간,주말,3,봄,5.75,7.5,13.25,-1.75,8
ST-296, 초원아파트 앞,19,퇴근시간,주말,4,봄,26.0,21.0,47.0,5.0,3
ST-296, 초원아파트 앞,19,퇴근시간,주말,5,봄,12.25,15.875,28.125,-3.625,8
ST-296, 초원아파트 앞,19,퇴근시간,주말,6,여름,8.333333333333334,13.88888888888889,22.22222222222222,-5.555555555555555,9
ST-296, 초원아파트 앞,19,퇴근시간,주말,7,여름,5.625,5.875,11.5,-0.25,8
ST-296, 초원아파트 앞,19,퇴근시간,주말,8,여름,7.1,10.1,17.2,-3.0,10
ST-296, 초원아파트 앞,19,퇴근시간,주말,9,가을,10.33333333333333,14.0,24.33333333333333,-3.666666666666667,6
ST-296, 초원아파트 앞,19,퇴근시간,주말,10,가을,2.875,4.0,6.875,-1.125,8
ST-296, 초원아파트 앞,19,퇴근시간,주말,11,가을,2.5,2.9,5.4,-0.4,10
ST-296, 초원아파트 앞,19,퇴근시간,주말,12,겨울,0.6666666666666666,1.666666666666667,2.333333333333333,-1.0,6
ST-296, 초원아파트 앞,19,퇴근시간,평일,1,겨울,1.3,1.3,2.6,0.0,10
ST-296, 초원아파트 앞,19,퇴근시간,평일,2,겨울,1.3125,2.1875,3.5,-0.875,16
ST-296, 초원아파트 앞,19,퇴근시간,평일,3,봄,4.85,3.05,7.9,1.8,20
ST-296, 초원아파트 앞,19,퇴근시간,평일,4,봄,9.083333333333334,8.583333333333334,17.66666666666667,0.5,12
ST-296, 초원아파트 앞,19,퇴근시간,평일,5,봄,6.666666666666667,4.952380952380953,11.61904761904762,1.714285714285714,21
ST-296, 초원아파트 앞,19,퇴근시간,평일,6,여름,8.210526315789474,7.315789473684211,15.52631578947368,0.8947368421052632,19
ST-296, 초원아파트 앞,19,퇴근시간,평일,7,여름,4.526315789473684,4.684210526315789,9.210526315789474,-0.1578947368421053,19
ST-296, 초원아파트 앞,19,퇴근시간,평일,8,여름,7.095238095238095,5.857142857142857,12.95238095238095,1.238095238095238,21
ST-296, 초원아파트 앞,19,퇴근시간,평일,9,가을,2.8,2.85,5.65,-0.05,20
ST-296, 초원아파트 앞,19,퇴근시간,평일,10,가을,4.3,5.45,9.75,-1.15,20
ST-296, 초원아파트 앞,19,퇴근시간,평일,11,가을,2.631578947368421,1.736842105263158,4.368421052631579,0.8947368421052632,19
ST-296, 초원아파트 앞,19,퇴근시간,평일,12,겨울,1.5,1.5,3.0,0.0,14
ST-296, 초원아파트 앞,20,퇴근시간,주말,1,겨울,2.0,1.25,3.25,0.75,4
ST-296, 초원아파트 앞,20,퇴근시간,주말,2,겨울,1.0,1.166666666666667,2.166666666666667,-0.1666666666666667,6
ST-296, 초원아파트 앞,20,퇴근시간,주말,3,봄,3.25,4.5,7.75,-1.25,8
ST-296, 초원아파트 앞,20,퇴근시간,주말,4,봄,9.333333333333334,14.33333333333333,23.66666666666667,-5.0,3
ST-296, 초원아파트 앞,20,퇴근시간,주말,5,봄,11.0,10.875,21.875,0.125,8
ST-296, 초원아파트 앞,20,퇴근시간,주말,6,여름,12.11111111111111,13.44444444444444,25.55555555555556,-1.333333333333333,9
ST-296, 초원아파트 앞,20,퇴근시간,주말,7,여름,6.25,6.375,12.625,-0.125,8
ST-296, 초원아파트 앞,20,퇴근시간,주말,8,여름,7.9,10.4,18.3,-2.5,10
ST-296, 초원아파트 앞,20,퇴근시간,주말,9,가을,8.0,10.0,18.0,-2.0,6
ST-296, 초원아파트 앞,20,퇴근시간,주말,10,가을,4.25,5.0,9.25,-0.75,8
ST-296, 초원아파트 앞,20,퇴근시간,주말,11,가을,2.555555555555555,1.111111111111111,3.666666666666667,1.444444444444444,9
ST-296, 초원아파트 앞,20,퇴근시간,주말,12,겨울,0.75,1.25,2.0,-0.5,4
ST-296, 초원아파트 앞,20,퇴근시간,평일,1,겨울,1.875,0.875,2.75,1.0,8
ST-296, 초원아파트 앞,20,퇴근시간,평일,2,겨울,1.230769230769231,1.384615384615385,2.615384615384615,-0.1538461538461539,13
ST-296, 초원아파트 앞,20,퇴근시간,평일,3,봄,3.214285714285714,2.785714285714286,6.0,0.4285714285714285,14
ST-296, 초원아파트 앞,20,퇴근시간,평일,4,봄,6.416666666666667,5.333333333333333,11.75,1.083333333333333,12
ST-296, 초원아파트 앞,20,퇴근시간,평일,5,봄,4.263157894736842,4.894736842105263,9.157894736842104,-0.631578947368421,19
ST-296, 초원아파트 앞,20,퇴근시간,평일,6,여름,6.894736842105263,6.631578947368421,13.52631578947368,0.2631578947368421,19
ST-296, 초원아파트 앞,20,퇴근시간,평일,7,여름,3.470588235294118,4.0,7.470588235294118,-0.5294117647058824,17
ST-296, 초원아파트 앞,20,퇴근시간,평일,8,여름,5.45,6.6,12.05,-1.15,20
ST-296, 초원아파트 앞,20,퇴근시간,평일,9,가을,4.105263157894737,3.736842105263158,7.842105263157895,0.3684210526315789,19
ST-296, 초원아파트 앞,20,퇴근시간,평일,10,가을,4.05,4.25,8.3,-0.2,20
ST-296, 초원아파트 앞,20,퇴근시간,평일,11,가을,3.125,2.1875,5.3125,0.9375,16
ST-296, 초원아파트 앞,20,퇴근시간,평일,12,겨울,0.5714285714285714,1.928571428571429,2.5,-1.357142857142857,14
ST-296, 초원아파트 앞,21,야간,주말,1,겨울,1.666666666666667,1.333333333333333,3.0,0.3333333333333333,3
ST-296, 초원아파트 앞,21,야간,주말,2,겨울,2.0,0.0,2.0,2.0,1
ST-296, 초원아파트 앞,21,야간,주말,3,봄,3.0,3.142857142857143,6.142857142857143,-0.1428571428571428,7
ST-296, 초원아파트 앞,21,야간,주말,4,봄,5.25,5.0,10.25,0.25,4
ST-296, 초원아파트 앞,21,야간,주말,5,봄,6.0,5.888888888888889,11.88888888888889,0.1111111111111111,9
ST-296, 초원아파트 앞,21,야간,주말,6,여름,10.11111111111111,10.0,20.11111111111111,0.1111111111111111,9
ST-296, 초원아파트 앞,21,야간,주말,7,여름,4.875,4.5,9.375,0.375,8
ST-296, 초원아파트 앞,21,야간,주말,8,여름,11.1,8.7,19.8,2.4,10
ST-296, 초원아파트 앞,21,야간,주말,9,가을,7.5,10.33333333333333,17.83333333333333,-2.833333333333333,6
ST-296, 초원아파트 앞,21,야간,주말,10,가을,4.857142857142857,4.857142857142857,9.714285714285714,0.0,7
ST-296, 초원아파트 앞,21,야간,주말,11,가을,2.75,2.5,5.25,0.25,8
ST-296, 초원아파트 앞,21,야간,주말,12,겨울,0.5,1.25,1.75,-0.75,4
ST-296, 초원아파트 앞,21,야간,평일,1,겨울,1.2,1.0,2.2,0.2,5
ST-296, 초원아파트 앞,21,야간,평일,2,겨울,2.333333333333333,1.666666666666667,4.0,0.6666666666666666,6
ST-296, 초원아파트 앞,21,야간,평일,3,봄,3.0,1.933333333333333,4.933333333333334,1.066666666666667,15
ST-296, 초원아파트 앞,21,야간,평일,4,봄,3.916666666666667,2.833333333333333,6.75,1.083333333333333,12
ST-296, 초원아파트 앞,21,야간,평일,5,봄,4.588235294117647,3.529411764705882,8.117647058823529,1.058823529411765,17
ST-296, 초원아파트 앞,21,야간,평일,6,여름,5.789473684210527,3.578947368421053,9.368421052631579,2.210526315789474,19
ST-296, 초원아파트 앞,21,야간,평일,7,여름,4.058823529411764,2.470588235294118,6.529411764705882,1.588235294117647,17
ST-296, 초원아파트 앞,21,야간,평일,8,여름,5.684210526315789,6.052631578947368,11.73684210526316,-0.3684210526315789,19
ST-296, 초원아파트 앞,21,야간,평일,9,가을,4.333333333333333,3.133333333333333,7.466666666666667,1.2,15
ST-296, 초원아파트 앞,21,야간,평일,10,가을,4.157894736842105,2.263157894736842,6.421052631578948,1.894736842105263,19
ST-296, 초원아파트 앞,21,야간,평일,11,가을,0.8888888888888888,1.666666666666667,2.555555555555555,-0.7777777777777778,9
ST-296, 초원아파트 앞,21,야간,평일,12,겨울,0.6666666666666666,1.444444444444444,2.111111111111111,-0.7777777777777778,9
ST-296, 초원아파트 앞,22,야간,주말,1,겨울,1.666666666666667,2.666666666666667,4.333333333333333,-1.0,3
ST-296, 초원아파트 앞,22,야간,주말,3,봄,5.714285714285714,5.0,10.71428571428571,0.7142857142857143,7
ST-296, 초원아파트 앞,22,야간,주말,4,봄,3.0,7.75,10.75,-4.75,4
ST-296, 초원아파트 앞,22,야간,주말,5,봄,3.777777777777778,6.333333333333333,10.11111111111111,-2.555555555555555,9
ST-296, 초원아파트 앞,22,야간,주말,6,여름,10.75,13.0,23.75,-2.25,8
ST-296, 초원아파트 앞,22,야간,주말,7,여름,4.571428571428571,3.428571428571428,8.0,1.142857142857143,7
ST-296, 초원아파트 앞,22,야간,주말,8,여름,9.5,10.1,19.6,-0.6,10
ST-296, 초원아파트 앞,22,야간,주말,9,가을,4.428571428571429,4.142857142857143,8.571428571428571,0.2857142857142857,7
ST-296, 초원아파트 앞,22,야간,주말,10,가을,3.571428571428572,3.285714285714286,6.857142857142857,0.2857142857142857,7
ST-296, 초원아파트 앞,22,야간,주말,11,가을,1.333333333333333,2.0,3.333333333333333,-0.6666666666666666,6
ST-296, 초원아파트 앞,22,야간,평일,1,겨울,1.5,0.5,2.0,1.0,6
ST-296, 초원아파트 앞,22,야간,평일,2,겨울,3.142857142857143,1.714285714285714,4.857142857142857,1.428571428571429,7
ST-296, 초원아파트 앞,22,야간,평일,3,봄,2.333333333333333,2.666666666666667,5.0,-0.3333333333333333,15
ST-296, 초원아파트 앞,22,야간,평일,4,봄,3.727272727272727,2.636363636363636,6.363636363636363,1.090909090909091,11
ST-296, 초원아파트 앞,22,야간,평일,5,봄,2.333333333333333,3.444444444444445,5.777777777777778,-1.111111111111111,18
ST-296, 초원아파트 앞,22,야간,평일,6,여름,3.705882352941177,3.882352941176471,7.588235294117647,-0.1764705882352941,17
ST-296, 초원아파트 앞,22,야간,평일,7,여름,3.235294117647059,2.941176470588236,6.176470588235294,0.2941176470588235,17
ST-296, 초원아파트 앞,22,야간,평일,8,여름,3.85,4.0,7.85,-0.15,20
ST-296, 초원아파트 앞,22,야간,평일,9,가을,2.473684210526316,3.526315789473684,6.0,-1.052631578947368,19
ST-296, 초원아파트 앞,22,야간,평일,10,가을,3.1875,2.8125,6.0,0.375,16
ST-296, 초원아파트 앞,22,야간,평일,11,가을,1.833333333333333,1.5,3.333333333333333,0.3333333333333333,12
ST-296, 초원아파트 앞,22,야간,평일,12,겨울,0.8666666666666667,1.133333333333333,2.0,-0.2666666666666667,15
ST-296, 초원아파트 앞,23,야간,주말,1,겨울,0.75,3.5,4.25,-2.75,4
ST-296, 초원아파트 앞,23,야간,주말,2,겨울,0.0,1.0,1.0,-1.0,1
ST-296, 초원아파트 앞,23,야간,주말,3,봄,2.0,1.833333333333333,3.833333333333333,0.1666666666666667,6
ST-296, 초원아파트 앞,23,야간,주말,4,봄,2.0,2.25,4.25,-0.25,4
ST-296, 초원아파트 앞,23,야간,주말,5,봄,3.5,4.833333333333333,8.333333333333334,-1.333333333333333,6
ST-296, 초원아파트 앞,23,야간,주말,6,여름,5.125,6.0,11.125,-0.875,8
ST-296, 초원아파트 앞,23,야간,주말,7,여름,2.857142857142857,2.428571428571428,5.285714285714286,0.4285714285714285,7
ST-296, 초원아파트 앞,23,야간,주말,8,여름,5.6,5.4,11.0,0.2,10
ST-296, 초원아파트 앞,23,야간,주말,9,가을,3.166666666666667,3.666666666666667,6.833333333333333,-0.5,6
ST-296, 초원아파트 앞,23,야간,주말,10,가을,4.0,3.75,7.75,0.25,4
ST-296, 초원아파트 앞,23,야간,주말,11,가을,1.25,1.75,3.0,-0.5,4
ST-296, 초원아파트 앞,23,야간,주말,12,겨울,0.0,1.0,1.0,-1.0,1
ST-296, 초원아파트 앞,23,야간,평일,1,겨울,0.6666666666666666,0.6666666666666666,1.333333333333333,0.0,3
ST-296, 초원아파트 앞,23,야간,평일,2,겨울,1.6,0.8,2.4,0.8,5
ST-296, 초원아파트 앞,23,야간,평일,3,봄,1.714285714285714,1.214285714285714,2.928571428571428,0.5,14
ST-296, 초원아파트 앞,23,야간,평일,4,봄,1.166666666666667,2.166666666666667,3.333333333333333,-1.0,12
ST-296, 초원아파트 앞,23,야간,평일,5,봄,1.5,2.75,4.25,-1.25,16
ST-296, 초원아파트 앞,23,야간,평일,6,여름,1.428571428571429,3.714285714285714,5.142857142857143,-2.285714285714286,14
ST-296, 초원아파트 앞,23,야간,평일,7,여름,1.8125,2.0625,3.875,-0.25,16
ST-296, 초원아파트 앞,23,야간,평일,8,여름,3.333333333333333,2.833333333333333,6.166666666666667,0.5,18
ST-296, 초원아파트 앞,23,야간,평일,9,가을,2.25,2.5625,4.8125,-0.3125,16
ST-296, 초원아파트 앞,23,야간,평일,10,가을,1.916666666666667,3.166666666666667,5.083333333333333,-1.25,12
ST-296, 초원아파트 앞,23,야간,평일,11,가을,1.111111111111111,1.0,2.111111111111111,0.1111111111111111,9
ST-296, 초원아파트 앞,23,야간,평일,12,겨울,0.7142857142857143,1.0,1.714285714285714,-0.2857142857142857,14
ST-297, 여의도중학교 옆,0,심야,주말,1,겨울,0.0,2.0,2.0,-2.0,1
ST-297, 여의도중학교 옆,0,심야,주말,2,겨울,2.0,0.0,2.0,2.0,1
ST-297, 여의도중학교 옆,0,심야,주말,3,봄,0.8888888888888888,2.666666666666667,3.555555555555555,-1.777777777777778,9
ST-297, 여의도중학교 옆,0,심야,주말,4,봄,1.5,3.5,5.0,-2.0,4
ST-297, 여의도중학교 옆,0,심야,주말,5,봄,2.2,2.6,4.8,-0.4,5
ST-297, 여의도중학교 옆,0,심야,주말,6,여름,2.75,2.75,5.5,0.0,8
ST-297, 여의도중학교 옆,0,심야,주말,7,여름,1.0,2.5,3.5,-1.5,6
ST-297, 여의도중학교 옆,0,심야,주말,8,여름,4.0,3.1,7.1,0.9,10
ST-297, 여의도중학교 옆,0,심야,주말,9,가을,2.0,4.0,6.0,-2.0,4
ST-297, 여의도중학교 옆,0,심야,주말,10,가을,1.666666666666667,0.6666666666666666,2.333333333333333,1.0,6
ST-297, 여의도중학교 옆,0,심야,주말,11,가을,0.75,0.75,1.5,0.0,4
ST-297, 여의도중학교 옆,0,심야,주말,12,겨울,2.0,0.0,2.0,2.0,1
ST-297, 여의도중학교 옆,0,심야,평일,1,겨울,2.0,0.0,2.0,2.0,1
ST-297, 여의도중학교 옆,0,심야,평일,2,겨울,0.5,1.0,1.5,-0.5,2
ST-297, 여의도중학교 옆,0,심야,평일,3,봄,2.2,2.0,4.2,0.2,5
ST-297, 여의도중학교 옆,0,심야,평일,4,봄,2.181818181818182,2.454545454545455,4.636363636363637,-0.2727272727272727,11
ST-297, 여의도중학교 옆,0,심야,평일,5,봄,2.294117647058823,1.764705882352941,4.058823529411764,0.5294117647058824,17
ST-297, 여의도중학교 옆,0,심야,평일,6,여름,2.3125,1.75,4.0625,0.5625,16
ST-297, 여의도중학교 옆,0,심야,평일,7,여름,1.166666666666667,1.25,2.416666666666667,-0.08333333333333333,12
ST-297, 여의도중학교 옆,0,심야,평일,8,여름,2.125,2.375,4.5,-0.25,16
ST-297, 여의도중학교 옆,0,심야,평일,9,가을,1.307692307692308,1.692307692307692,3.0,-0.3846153846153846,13
ST-297, 여의도중학교 옆,0,심야,평일,10,가을,2.0,1.555555555555556,3.555555555555555,0.4444444444444444,9
ST-297, 여의도중학교 옆,0,심야,평일,11,가을,0.6666666666666666,1.111111111111111,1.777777777777778,-0.4444444444444444,9
ST-297, 여의도중학교 옆,0,심야,평일,12,겨울,2.8,0.0,2.8,2.8,5
ST-297, 여의도중학교 옆,1,심야,주말,3,봄,1.5,1.5,3.0,0.0,4
ST-297, 여의도중학교 옆,1,심야,주말,4,봄,2.0,0.0,2.0,2.0,1
ST-297, 여의도중학교 옆,1,심야,주말,5,봄,3.0,1.5,4.5,1.5,2
ST-297, 여의도중학교 옆,1,심야,주말,6,여름,2.428571428571428,2.285714285714286,4.714285714285714,0.1428571428571428,7
ST-297, 여의도중학교 옆,1,심야,주말,7,여름,0.3333333333333333,1.666666666666667,2.0,-1.333333333333333,3
ST-297, 여의도중학교 옆,1,심야,주말,8,여름,4.375,1.25,5.625,3.125,8
ST-297, 여의도중학교 옆,1,심야,주말,9,가을,2.6,1.6,4.2,1.0,5
ST-297, 여의도중학교 옆,1,심야,주말,10,가을,1.0,1.166666666666667,2.166666666666667,-0.1666666666666667,6
ST-297, 여의도중학교 옆,1,심야,주말,11,가을,0.5,1.25,1.75,-0.75,4
ST-297, 여의도중학교 옆,1,심야,주말,12,겨울,1.5,0.0,1.5,1.5,2
ST-297, 여의도중학교 옆,1,심야,평일,2,겨울,2.333333333333333,0.0,2.333333333333333,2.333333333333333,3
ST-297, 여의도중학교 옆,1,심야,평일,3,봄,2.75,1.0,3.75,1.75,4
ST-297, 여의도중학교 옆,1,심야,평일,4,봄,1.875,1.625,3.5,0.25,8
ST-297, 여의도중학교 옆,1,심야,평일,5,봄,2.363636363636364,1.272727272727273,3.636363636363636,1.090909090909091,11
ST-297, 여의도중학교 옆,1,심야,평일,6,여름,2.181818181818182,1.090909090909091,3.272727272727273,1.090909090909091,11
ST-297, 여의도중학교 옆,1,심야,평일,7,여름,1.333333333333333,1.0,2.333333333333333,0.3333333333333333,9
ST-297, 여의도중학교 옆,1,심야,평일,8,여름,1.642857142857143,1.0,2.642857142857143,0.6428571428571429,14
ST-297, 여의도중학교 옆,1,심야,평일,9,가을,1.444444444444444,0.7777777777777778,2.222222222222222,0.6666666666666666,9
ST-297, 여의도중학교 옆,1,심야,평일,10,가을,1.0,0.5,1.5,0.5,6
ST-297, 여의도중학교 옆,1,심야,평일,11,가을,0.0,1.666666666666667,1.666666666666667,-1.666666666666667,3
ST-297, 여의도중학교 옆,1,심야,평일,12,겨울,1.285714285714286,0.1428571428571428,1.428571428571429,1.142857142857143,7
ST-297, 여의도중학교 옆,2,심야,주말,3,봄,1.5,3.0,4.5,-1.5,4
ST-297, 여의도중학교 옆,2,심야,주말,4,봄,0.5,2.0,2.5,-1.5,2
ST-297, 여의도중학교 옆,2,심야,주말,5,봄,1.666666666666667,3.333333333333333,5.0,-1.666666666666667,3
ST-297, 여의도중학교 옆,2,심야,주말,6,여름,3.571428571428572,0.8571428571428571,4.428571428571429,2.714285714285714,7
ST-297, 여의도중학교 옆,2,심야,주말,7,여름,1.0,0.3333333333333333,1.333333333333333,0.6666666666666666,3
ST-297, 여의도중학교 옆,2,심야,주말,8,여름,3.166666666666667,1.666666666666667,4.833333333333333,1.5,6
ST-297, 여의도중학교 옆,2,심야,주말,9,가을,0.5,2.0,2.5,-1.5,2
ST-297, 여의도중학교 옆,2,심야,주말,10,가을,0.5,0.5,1.0,0.0,2
ST-297, 여의도중학교 옆,2,심야,주말,11,가을,1.75,2.0,3.75,-0.25,4
ST-297, 여의도중학교 옆,2,심야,주말,12,겨울,1.0,0.0,1.0,1.0,2
ST-297, 여의도중학교 옆,2,심야,평일,2,겨울,1.0,0.0,1.0,1.0,1
ST-297, 여의도중학교 옆,2,심야,평일,3,봄,1.666666666666667,0.6666666666666666,2.333333333333333,1.0,3
ST-297, 여의도중학교 옆,2,심야,평일,4,봄,2.333333333333333,1.166666666666667,3.5,1.166666666666667,6
ST-297, 여의도중학교 옆,2,심야,평일,5,봄,1.428571428571429,0.8571428571428571,2.285714285714286,0.5714285714285714,7
ST-297, 여의도중학교 옆,2,심야,평일,6,여름,1.333333333333333,1.5,2.833333333333333,-0.1666666666666667,6
ST-297, 여의도중학교 옆,2,심야,평일,7,여름,0.4,1.2,1.6,-0.8,5
ST-297, 여의도중학교 옆,2,심야,평일,8,여름,1.2,0.9,2.1,0.3,10
ST-297, 여의도중학교 옆,2,심야,평일,9,가을,2.4,1.6,4.0,0.8,5
ST-297, 여의도중학교 옆,2,심야,평일,10,가을,2.25,1.5,3.75,0.75,4
ST-297, 여의도중학교 옆,2,심야,평일,11,가을,1.5,1.0,2.5,0.5,2
ST-297, 여의도중학교 옆,2,심야,평일,12,겨울,0.75,1.25,2.0,-0.5,4
ST-297, 여의도중학교 옆,3,심야,주말,2,겨울,2.0,0.0,2.0,2.0,1
ST-297, 여의도중학교 옆,3,심야,주말,3,봄,1.0,1.333333333333333,2.333333333333333,-0.3333333333333333,3
ST-297, 여의도중학교 옆,3,심야,주말,4,봄,0.5,1.5,2.0,-1.0,2
ST-297, 여의도중학교 옆,3,심야,주말,5,봄,1.0,2.0,3.0,-1.0,2
ST-297, 여의도중학교 옆,3,심야,주말,6,여름,2.5,5.0,7.5,-2.5,2
ST-297, 여의도중학교 옆,3,심야,주말,7,여름,1.5,1.0,2.5,0.5,2
ST-297, 여의도중학교 옆,3,심야,주말,8,여름,1.8,2.4,4.2,-0.6,5
ST-297, 여의도중학교 옆,3,심야,주말,9,가을,1.5,2.0,3.5,-0.5,2
ST-297, 여의도중학교 옆,3,심야,주말,10,가을,1.0,0.0,1.0,1.0,1
ST-297, 여의도중학교 옆,3,심야,주말,11,가을,0.6666666666666666,1.666666666666667,2.333333333333333,-1.0,3
ST-297, 여의도중학교 옆,3,심야,주말,12,겨울,0.5,1.0,1.5,-0.5,2
ST-297, 여의도중학교 옆,3,심야,평일,1,겨울,1.5,0.5,2.0,1.0,2
ST-297, 여의도중학교 옆,3,심야,평일,2,겨울,4.5,3.0,7.5,1.5,2
ST-297, 여의도중학교 옆,3,심야,평일,3,봄,1.0,1.0,2.0,0.0,2
ST-297, 여의도중학교 옆,3,심야,평일,4,봄,0.6666666666666666,1.0,1.666666666666667,-0.3333333333333333,3
ST-297, 여의도중학교 옆,3,심야,평일,5,봄,0.5,0.5,1.0,0.0,2
ST-297, 여의도중학교 옆,3,심야,평일,6,여름,1.428571428571429,1.142857142857143,2.571428571428572,0.2857142857142857,7
