대여소_ID,대여소명,시간대그룹,평균총이용건수,평균예측대여수요,평균예측반납수요,평균예측순유출량,평균예측불균형,이용빈도점수,불균형점수,순유출점수,우선순위기초점수
ST-55, 유진투자증권빌딩 앞,출근시간,29.15793528505393,3.506259547485843,26.30071441021499,-22.79445486272914,22.8023259998931,0.4475467948440264,1.0,1.0,0.7790187179376107
ST-3315,우리은행 앞,출근시간,24.36117936117936,1.273480409250755,23.68797408604097,-22.41449367679021,22.41475580919911,0.3703930320299492,0.9826193145768563,0.9833249779772832,0.7378699342381789
ST-66, NH농협은행 앞,출근시간,33.6599552572707,7.836399163825932,26.27367906689641,-18.43727990307048,18.55063927286148,0.5199598562199075,0.8093320092859285,0.808780498909127,0.6934728459841598
ST-3397,한국산업은행,출근시간,21.5327868852459,1.358773323831367,19.86962680325496,-18.51085347942359,18.51146038625803,0.3248995514992528,0.8075750219849593,0.8120093576751785,0.6153917009287205
ST-3239,LG트윈타워 앞,출근시간,28.26618705035971,6.369093959329921,22.84048573275154,-16.47139177342162,16.55595850325586,0.4332034067539575,0.7198800343700276,0.7225052974695746,0.605734435943509
ST-60, 금융감독원 앞,출근시간,20.30166503428012,1.25549053660678,19.54083550100168,-18.2853449643949,18.31794206080336,0.3050974842704667,0.7988966426381924,0.8021126640296913,0.6020201835694019
ST-53, KBS 앞,출근시간,22.06374807987711,4.398917187681163,17.91496017940247,-13.51604299172131,13.62101491432991,0.333439834708194,0.5882617301798809,0.5928065075842763,0.4872419274720853
ST-2814, 63스퀘어,출근시간,23.43518518518519,5.744989399380207,18.17248599705733,-12.42749659767712,12.68529803997575,0.3554988126542503,0.5462992649831754,0.5450344304217597,0.4697261171393222
ST-52, 산업은행 앞,출근시간,16.79354290569244,2.232371787124773,14.90965434191635,-12.67728255479158,12.78831761222201,0.2486708436559823,0.5509192043403093,0.5559965667924954,0.4310353325570158
ST-59, KT앞,출근시간,30.61908646003263,12.67524597760305,18.33747194268392,-5.662225965080861,7.818033668294609,0.4710487851430776,0.3280255356130556,0.2481329547896831,0.3692563192603899
ST-2644,국회제2의원회관,출근시간,13.8189448441247,1.794740375945126,12.469500228459,-10.67475985251387,10.70544429802958,0.2008257089541875,0.457512211956772,0.4681136161196384,0.3569578915883115
ST-62, 롯데캐슬엠파이어 옆,출근시간,21.9014657980456,7.662555133237388,14.82635534334591,-7.163800210108523,7.369152747792566,0.3308295937703474,0.3078953546573762,0.3140312215895059,0.3182962236889907
ST-3061, 여의도역2번출구 앞,출근시간,19.23770491803279,6.367348716906952,13.35838713063782,-6.991038413730867,7.334668558317747,0.2879841418875427,0.3063489022631384,0.3064493767435311,0.2990230930089787
ST-51, 국회의사당역 3번출구 옆,출근시간,25.39966969446738,10.72534726858528,15.58656266605376,-4.861215397468483,5.880154823588438,0.3870967038720838,0.2411208577076359,0.2129797092749895,0.2938829664868858
ST-424, 증권거래소후문교차로,출근시간,12.06987295825771,2.564724184108428,10.03041897876004,-7.465694794651617,7.485742620967359,0.1726926374432342,0.3131238576687836,0.327280203412097,0.2597826387272265
ST-50, 국회의사당역 5번출구 옆,출근시간,15.35661764705882,4.851703520686866,10.92975187765133,-6.07804835696446,6.223711932825374,0.225558516836438,0.2565277651115298,0.2663817859829626,0.2461108699757796
ST-46, 진미파라곤 앞,출근시간,12.43967093235832,3.60772876540134,9.308715898934523,-5.700987133533181,6.170457114846111,0.1786406793356468,0.2541395390281281,0.2498340320614878,0.2230788937578075
ST-2899, KRX한국거래소(1),출근시간,10.87635756056809,2.645977400646971,8.459340154960215,-5.813362754313241,5.844271154515676,0.1534954538946675,0.2395116452889379,0.2547657619872523,0.2081559920708926
ST-63, 미성아파트 A동 앞,출근시간,13.06342311033884,4.114194693041924,9.312788263700995,-5.198593570659072,5.335518942195238,0.1886734657351266,0.216696520769592,0.2277859281103031,0.2077051802239481
ST-73, 여의나루역 1번출구 앞,출근시간,13.31107738998483,8.41268952622563,4.922966194268123,3.489723331957507,3.869992870846292,0.1926568786614745,0.1509746251307104,0.1527902445541043,0.1680106504276948
ST-72, 샛강역 1번출구 앞,출근시간,16.28604832424006,9.170526152634265,7.351987544120562,1.818538608513703,2.598213262971699,0.2405080108606087,0.09394133974708228,0.07944843202504144,0.1496694266480847
ST-3383,국회의사당 본관 좌측,출근시간,5.935294117647059,0.659711775852576,5.338962845017611,-4.679251069165035,4.7779058753444,0.07402056649691444,0.1916902185939403,0.2049940010129447,0.1472831142389308
ST-68, 시범아파트버스정류장 옆,출근시간,14.42371541501976,6.513471800196251,8.223025653314883,-1.709553853118632,2.905051305746934,0.2105531843405277,0.1077015711203467,0.07466551402287129,0.1422350049889241
ST-67, 여의도초교 앞,출근시간,7.369582992641047,5.722058172788025,1.524675091482473,4.197383081305552,4.197477221438684,0.09709048821575181,0.1656607455169478,0.1838466849002652,0.1418698304731329
ST-64, 여의도고교 앞,출근시간,11.1089527027027,5.698061528609753,5.706268467869998,-0.008206939260243334,4.566834945376785,0.1572366470495332,0.1822246881588762,0.0,0.1357845340833638
ST-2645, 국회소통관,출근시간,7.113738738738738,1.871167246369453,5.555372732581442,-3.684205486211989,3.693501628339751,0.0929753430642806,0.1430598297217725,0.1613253116220867,0.1266791314388386
ST-71, 앙카라공원 앞,출근시간,12.16039279869067,7.011809142501542,5.334637678715346,1.677171463786196,2.563289070654197,0.1741486102735322,0.09237515531158438,0.07324437661397461,0.1212583815568416
ST-2646, 국회도서관,출근시간,5.343390804597701,1.02348694439917,4.582468075981493,-3.558981131582323,3.845892049131475,0.06450005543722542,0.1498938175486969,0.1558297006267947,0.1169234893197278
ST-2647, 의정관,출근시간,4.863406408094435,1.201133785861698,4.072414134062908,-2.87128034820121,2.908109039065505,0.05677971217398973,0.1078386959617149,0.1256491818467453,0.0909771996236309
ST-3160, 여의도 삼부아파트,출근시간,11.39268292682927,5.716860230227062,5.892802823501084,-0.1759425932740212,1.265631343034304,0.1618003260782055,0.03418135895617556,0.007361266961420932,0.0798649274060366
ST-70, 롯데캐슬 앞,출근시간,9.518112889637742,4.644397106558823,4.974932160711437,-0.3305350541526142,1.752305265008673,0.131648670600387,0.05600637683574415,0.01414573017791078,0.07789116501003461
ST-2643, 국회의사당 본관,출근시간,5.12799167533819,1.716990340267704,3.621532907206484,-1.90454256693878,2.074370799484409,0.06103545277805505,0.07044948901198271,0.08322281202450137,0.06923853912091538
ST-1970,KBS 연구동 건너편,출근시간,6.68404255319149,2.887065662904294,4.20803943523594,-1.320973772331645,1.75098684470393,0.0860638641172661,0.05594725193624869,0.05761224215063975,0.06832689485153387
ST-45, 국회의원회관,출근시간,4.064638783269962,1.055687645781633,3.208065838307552,-2.152378192525919,2.268145049527087,0.04393187733575361,0.07913934536307803,0.0940993559127068,0.06804836026207402
ST-296, 초원아파트 앞,출근시간,5.833507853403141,2.328155152941678,3.740529335157534,-1.412374182215856,1.936112599933825,0.07238337806918581,0.06424926430105729,0.06162345146387083,0.06697774724087141
ST-3318,국회도서관 2문 앞,출근시간,2.971666666666667,0.3597924674025039,2.744298191998627,-2.384505724596123,2.425223682203219,0.02635188936365439,0.08618357726427966,0.1042865325312462,0.06587149315742286
ST-3377,의원회관 출입구 앞,출근시간,3.114882506527415,0.4519087383021539,2.814303664615032,-2.362394926312878,2.377255062495958,0.0286554547555974,0.08403241210933979,0.1033161753948933,0.06573838182495353
ST-3401,여의나루역 3번출구,출근시간,6.166172106824926,3.618739487968885,2.337346441328241,1.281393046640643,1.625237678814697,0.07773413998256133,0.05030799807456781,0.05587519769189692,0.06239189476123104
ST-69, 진주아파트상가 앞,출근시간,6.931002759889604,3.957165267274247,3.100255692239216,0.8569095750350302,1.48584751781001,0.09003611317777512,0.04405701025952011,0.03724626531868189,0.06108650243865447
ST-2813, 여의도 은하아파트,출근시간,4.589876033057851,3.006104142305271,1.697309495242409,1.308794647062863,1.785702987288423,0.0523800933455688,0.05750410632767038,0.05707774760332823,0.05536922938996132
ST-2694, 국회6문,출근시간,2.906412478336222,0.5919051234772381,2.468327966752117,-1.876422843274879,1.976624211392157,0.02530230371681881,0.06606601799277205,0.08198874647064867,0.05294507797796608
ST-425, 샛강생태공원방문자센터 앞,출근시간,6.009750812567714,3.624300194689221,2.717292964917045,0.907007229772175,1.261932899845086,0.07521817051742256,0.03401550131497753,0.03944485698262786,0.05158244012948561
ST-2648, 국회2문,출근시간,2.737957610789981,0.8238506015967835,2.14420874027074,-1.320358138673956,1.514975637739449,0.02259277938374805,0.04536326832997351,0.05758522437835198,0.03869946396115902
ST-297, 여의도중학교 옆,출근시간,4.09280303030303,2.43639464880042,1.720766019158053,0.7156286296423661,1.108117077912818,0.04438488717613573,0.02711759100531214,0.03104599286192737,0.03481018984496462
ST-414, 여의도 마리나선착장 앞,출근시간,3.207547169811321,1.277805227970543,2.055849785020852,-0.7780445570503092,1.229835153500611,0.03014592614203347,0.0325760695800285,0.03378518571270196,0.03184583543136518
ST-3319,국회박물관,출근시간,2.246153846153846,0.6304092959599521,1.601414247055683,-0.971004951095731,1.337345648329306,0.01468232665069405,0.03739740552167589,0.04225346863025419,0.02928258659499882
ST-3402,한강버스 여의도 선착장,출근시간,5.781954887218046,2.931153736578637,2.858670350666677,0.07248338591196118,0.5034245896007312,0.07155417070726647,0.0,0.002820843820693962,0.02918583704704538
